sentiment;text
guilt;Discuti com o meu pai sobre assuntos relacionados com o casamento. Tradicionalmente falando, não era suposto fazê-lo, por isso senti-me culpado por violar as minhas tradições, que devo ter em estima.
guilt;Tirei algum dinheiro da casa dos meus pais sem lhes pedir, e fui apanhado em flagrante delito.
guilt;Não consegui comparecer numa data acordada.
guilt;Um gatinho tinha vagado para o nosso escritório, e disseram-me para levá-lo de volta para a rua. Quando regressei, o gatinho seguiu-me e foi atropelado e morto por um carro.
guilt;Senti-me culpado quando ouvi os resultados da minha amiga, que tinha falhado. Desejei tê-lo ajudado.
guilt;Quando o meu namorado me pediu para sair com ele e eu recusei porque queria sair com outro rapaz. Eu saí e o meu namorado descobriu.
guilt;Um dia tirei um pacote de doces de uma certa mercearia de um Nathenje. Mais tarde, comecei a sentir-me culpado e percebi que lhe tinha feito uma coisa errada.
guilt;Quando os livros da minha biblioteca estavam atrasados e eu não tinha dinheiro para os pagar.
guilt;Fiquei muito zangado com uma namorada por interferir um pouco demais nos meus assuntos pessoais. Disse-lhe isso de forma bastante contundente e ela começou a chorar.
guilt;Discuti com o meu namorado. Ele disse que era injusto que eu começasse sempre a chorar, pelo que ele teve de ceder.
guilt;Quando estava na escola secundária durante as férias, apareci ao meu pai quando estava muito bêbado e falei disparates numa espécie de despreocupação.
guilt;Quando desmaiei com uma amiga minha sem razão aparente. Eu estava sob a influência de drogas e quando estou assim fico furiosa com qualquer pessoa, por pequena que seja a provocação.
guilt;Quando eu me deitei em casa.  Disse-lhes que ia a uma reunião cristã e, em vez disso, fui ver o meu namorado.
guilt;Eu tinha estado com o meu namorado durante dois anos e meio quando ele conheceu outra rapariga e nem sequer tentou esconder isso de mim. Tirei as minhas conclusões e deixei-o - também me senti um pouco culpada pelo que tinha acontecido.
guilt;Encontrei um cego sentado num dos corredores e a pedir dinheiro, embora tivesse algum dinheiro que não lhe tinha dado nada.
guilt;Um dia senti-me culpado quando fui acusado de ter fugido das aulas e fui apanhado.
guilt;Quando experimentei fumar secretamente pela primeira vez, tinha 12 anos.
guilt;Quando ainda andava na escola primária, fui fazer uma viagem de esqui com a minha família. Depois de esquiar, fomos a um restaurante para almoçar. De repente, o meu pai disse-me que se tinha esquecido de algo no carro. Ele deu-me a chave e pediu-me para a ir buscar. Tive dificuldades com a chave, que já estava dobrada. Pedi à minha mãe que me ajudasse. Quando ela tentou rodar a chave, ela partiu-se. Não tínhamos um segundo de chave. A minha mãe foi culpada por tudo isso e eu não disse uma palavra.
guilt;Senti-me culpado quando se soube a verdade sobre a minha impregnação da rapariga com quem estávamos a ficar.
guilt;Tirei o dinheiro à minha avó sem lhe dizer e quando lhe perguntei se tinha sido eu a tirar o dinheiro, neguei-o.
guilt;O frigorífico que tínhamos em casa tinha uma fechadura. Um dia, quando queria algo, desapertei a porta, mas infelizmente, fui apanhado em flagrante.
guilt;Por diversão, tive uma briga com a minha irmã. De repente, magoei-a sem querer - e ela saiu a correr da sala, a chorar.
guilt;Quando contei a uma pessoa algo que tinha acontecido ao meu amigo, uma e esta pessoa foi e contou ao meu amigo.
guilt;Tive uma má luta num bar e o meu amigo recebeu um mau corte acima do seu olho esquerdo enquanto tentava separar-nos.
guilt;Joguei fora um objecto, que pertencia a um amigo, porque não sabia o que fazer com ele. A minha amiga ficou muito triste com isso e eu senti-me culpado.
guilt;Fui apanhado a fazer algo mau e subornei a pessoa que me apanhou. Mais tarde, senti-me muito mal, talvez devesse ter pago pelo meu mau comportamento.
guilt;Os meus colegas de escola estavam a provocar um aluno que não era capaz de se defender muito bem, eu deveria ter tomado a sua parte.
guilt;A minha irmãzinha tinha 2-3 meses de idade e quando eu estava a tentar pô-la de costas, ela escorregou e caiu.
guilt;Quando os meus pais trabalham muito e ficam cansados - enquanto eu vou para a escola e estudo em vez de ajudá-los, sinto que estou a desiludi-los.
guilt;Eu devia informar o vizinho à minha esquerda que um ladrão tinha sido avistado na mesma noite perto da casa do vizinho na frente. e não o fiz e no mesmo dia os ladrões invadiram a casa de um vizinho.
guilt;Quando não notifiquei alguém de que ele tinha sido convocado por um director e, como resultado, acabou por ser severamente castigado.
guilt;Com um grupo de pessoas com deficiência, fomos a uma festa. Quando quisemos sair, não conseguimos encontrar uma dessas pessoas. Eu tinha dito à sua mãe que partiríamos às 16h30, na verdade, estava planeado para as 15h30.
guilt;Fui apanhado a roubar uma caixa de fósforos no supermercado e tive de me declarar culpado.
guilt;Quando disse ao meu namorado, que me amava muito, que eu queria pôr um fim à nossa relação. muito tempo antes de lhe dizer isso e também muito tempo depois disso, senti-me culpada porque o tinha magoado tanto.
guilt;Senti-me culpado depois de saber que a minha namorada com quem tinha passado a maior parte do meu tempo estava grávida.
guilt;Um dia, a minha mãe foi visitar os seus amigos. Quando ela voltou, repreendeu-me por não ter mantido a casa em ordem, por isso decidi não falar com ela.
guilt;Não consegui concluir uma tarefa de trabalho dentro do prazo acordado.
guilt;Quando a minha tia se esforçou para me ajudar a resolver os meus problemas financeiros.
guilt;Tinha um compromisso com um amigo. Prometi encontrar-me com ele, mas finalmente, não o informei sem o ter informado.
guilt;Foi quando magoei acidentalmente um amigo com uma pedra. Cortou as bochechas, o que resultou na sutura.
guilt;Quando peguei na parte de chocolate de um rapazinho. Ele era nosso convidado e por isso tinha recebido uma parte maior dos doces.
guilt;No dia em que cheguei a casa bêbado depois de ter ido a uma festa de discoteca.
guilt;Tinha planeado uma viagem para o Sul durante a Páscoa, juntamente com uma amiga. Ela ficou muito triste quando mudei de ideias e decidi não ir afinal.
guilt;Uma vez senti-me culpado quando um certo passageiro no mesmo (navio, avião?) que embarquei ao vir de casa perdeu os seus 10t que caíram no meu bolso sem o saber.
guilt;Espiei o meu noivo e fiquei com ciúmes. Mais tarde, vi que não havia razão para isso.
guilt;Espalhei para o estrangeiro um segredo íntimo.
guilt;Depois de ter enganado os meus pais que eu tinha perdido os meus manuais escolares, eles tiveram de me enviar dinheiro.
guilt;Eu bati com o carro do meu pai contra um poste de luz. Ele não estava em casa nessa altura, nem ele estava em casa quando parti para o campus. Não lhe contei sobre o acidente e nunca lhe direi.
guilt;Senti-me culpada por ter regressado de casa sem ver o meu pai. Quando fui para casa, ele estava a trabalhar.
guilt;Um amigo meu teve as mangas de um casaco de cabedal roubadas do seu carro. Fui eu que as tinha deixado lá para que todos as pudessem ver.
guilt;As aulas tinham acabado e eu queria ir para casa. Um amigo meu pediu-me para esperar meia hora para o levar de volta para casa. Eu disse que não. 
guilt;Culpa - porque eu não tinha escrito à minha irmã durante meses antes da sua morte.
guilt;Senti-me culpado depois de ter roubado um livro de culinária aos meus colegas.
guilt;A discutir com o meu primo mais novo. Ela é um incómodo, mas eu sentia pena.
guilt;Quando o meu sobrinho me pediu para contar uma história e eu simplesmente não tinha energia ou vontade. Quando vi a sua desilusão, senti-me terrivelmente culpado e acabei por ler-lhe uma história.
guilt;A minha mãe e o meu pai tinham-me proibido de andar de scooter na estrada, e eu tinha transgredido (juntamente com as crianças selvagens do outro lado da rua) ao descer a minha scooter por uma colina íngreme perto da nossa casa. A minha mãe mandou o rapaz da porta ao lado para me vir buscar, e eu fui severamente repreendido.
guilt;Uma vez, quando cheguei a casa muito tarde, os meus pais discutiram uma vez por causa disto, a minha mãe quis defender-me.
guilt;Não me lembro de me ter sentido culpado no passado próximo.
guilt;Uma amiga minha confiou em mim para a apoiar numa decisão que ela tinha tomado. Mas quando chegou o momento, não concordei com a sua opinião.
guilt;Muitas vezes esqueço-me de dar presentes de aniversário à minha família imediata.
guilt;Não me lembro de nada parecido.
guilt;Antes de ir para a escola costumo levar algo para comer na escola e desta vez levei o dinheiro do meu pai sem que ele soubesse. Senti-me culpado e devolvi o dinheiro.
guilt;Quando cheguei a casa tarde da noite. Sei que a minha mãe fica preocupada e isto fez-me sentir com raiva.
guilt;Quando não devolvi um livro de texto a um amigo a tempo.
guilt;Senti-me culpada um dia quando roubei uma fatia de pão numa cafetaria.
guilt;Eu estava morando em casa durante as férias de verão e, no final, decidi levar algumas das minhas roupas e pertences para um apartamento em Guttenburg. Quando terminei, fui para a casa do meu ex-namorado (relacionamento incerto) e fiquei lá até as 5 da manhã. Tive que sair então porque meus pais precisavam do carro para trabalhar de manhã. Meus pais não gostam do meu namorado.
guilt;Quando era jovem, sentia-me culpado porque pensava que tinha cometido um pecado grave.
guilt;Uma rapariga que eu não via há algum tempo disse-me que estava grávida e que tinha feito um aborto - eu era o pai.
guilt;Eu fui abrupta com minha mãe quando ela disse algo bobo e estúpido (na frente de outras pessoas), ela parecia tão indefesa e ferida e disse a eles que eu sempre faço isso.
guilt;Senti-me culpada quando rasguei uma fotografia que encontrei na casa do meu namorado apenas para perceber que era a irmã dele que estava na fotografia.
guilt;Tive uma pequena discussão com um familiar e algumas outras pessoas foram implicadas. O resultado foi uma discussão adequada.
guilt;Na escola, não disse à professora que tinha sido eu a rir, e ela castigou toda a turma, obrigando-os a ficar para trás durante uma hora.
guilt;Roubei 5c da bolsa da minha mãe para um bar de choo-choo - eu tinha 6 anos.
guilt;Quando uma paciente da enfermaria morreu (uma que tinha estado sob os meus cuidados), senti-me como se não tivesse dado os cuidados adequados à paciente.
guilt;Numa festa, foram feitos vários comentários sobre a situação pessoal de uma das pessoas presentes. Estava bastante afectada e desconfortável.
guilt;Ao sair de casa quando a minha mãe pensou que eu não tinha motivos para ir e sentiu que eu a estava a rejeitar. Ela é uma pessoa constantemente deprimida (um pouco preocupada) e eu sentia-me culpada por lhe ter dado este problema adicional.
guilt;A certa altura, quando estava na escola primária, perdi uma caixa de lápis de uma amiga e só a mencionei depois de quinze dias.
guilt;Quando notei as mudanças negativas no comportamento de um amigo. 
guilt;Eu passava alguns dias na casa da minha tia. Uma noite cheguei a casa muito tarde, tinha-lhes dito que ia a uma festa, mas fui a outro lugar. Eles estavam muito preocupados.
guilt;Quando ocorreu um erro no trabalho pelo qual eu não era responsável. Isso foi revelado mais tarde.
guilt;Eu estava num colégio interno durante os meus dias de escola primária. Estava destroçado e fingi estar muito doente. O meu pai veio e foi buscar-me. Ele gastou muito dinheiro em despesas médicas que se revelaram todas negativas.
guilt;Depois de me terem dito que um ex-namorado tinha sido ferido por eu ter vestido algo que me tinha dado quando estava com outro homem. Eu não estava realmente consciente das minhas acções, pois não tinha considerado o facto de que ele me tinha dado, e poderia ver-me. Ainda respeitava as suas opiniões a meu respeito.
guilt;Devido a um mal-entendido da minha parte, dois dos meus melhores amigos discutiram.
guilt;Uma amiga minha disse num grupo que se sentia sozinha e afastada de todos por causa de uma deficiência mental.
guilt;Enganei o meu namorado.
guilt;Terminei com o meu parceiro porque o queria como amigo e não como amante. Ele reagiu muito violentamente e senti-me culpado por o ter tornado tão infeliz.
guilt;Quando cheguei muito tarde uma noite (ou uma manhã!) e os meus pais estavam à espera, não tanto zangados como desapontados.
guilt;Estava a guardar um livro da biblioteca de um amigo que estava atrasado. O meu amigo foi acusado pelo atraso na devolução do livro à Biblioteca. Senti-me culpado quando percebi que era o responsável.
